URL,Label
http://galleries.downloadpass.com/index.html?ft=pimp47000-1,legitimate
http://bit.ly/1NH18lo,legitimate
https://www.fitnessform.co.uk/blog/,legitimate
http://www.moneysavingexpert.com/shopping/ebay-protection#spell%20,legitimate
http://bit.ly/1FvYmJ8,legitimate
https://www.godaddy.com/legal-agreements.aspx?isc=gdbb20730&ci=86707&cvosrc=bounceback.730.gdbb20730,legitimate
http://www.ipbash.com,legitimate
http://dp.g.doubleclick.net/apps/domainpark/domainpark.cgi?client=ca-dp-rookmedia32_3ph_js&domain_name=drahmedhanafy.com&channel=033001&drid=as-drid-2583786262292622&output=html,legitimate
http://www.college-of-arms.gov.uk/layouts/libraries/cms/html/bootstrap/Login/7a43c094082c04fd479ba17b3896ccc3/,legitimate
https://www.messianicbible.com/donate.aspx,legitimate
http://free.messianicbible.com/donate.aspx,legitimate
http://www.messianicbible.com/donate.aspx,legitimate
http://phish-education.apwg.org/r/?paypal.com-mpp-services.uk.to/mpp/webapps/fb3907ac21/home&cobranding=497126,legitimate
http://www.hyderabadhotsex.com,legitimate
http://myhipsis.co.uk/,legitimate
http://dynamicnet.net/cp/images/2/f304cceba297272396b3e054cf0a4eea/login.html,legitimate
http://newengdsm.org/forums/,legitimate
https://www.paypal.de/jobs/,legitimate
"http://reporting.viking-direct.co.uk/cgi-bin/rr/nobook:951510,nosent:205278,nosrep:29187/https://www.paypal.com/uk/cgi-bin/webscr?cmd=xpt/cps/popup/OLCWhatIsPayPal-outside",legitimate
http://www.jay-deals.com/index.php/product/custom-ransomware-virus/,legitimate
"http://reporting.viking-direct.co.uk/cgi-bin/rr/nobook:941365,nosent:203424,nosrep:107689/https://www.paypal.com/uk/cgi-bin/webscr?cmd=xpt/cps/popup/OLCWhatIsPayPal-outside",legitimate
http://www.padrowidjaja.com/paypal-indonesia/paypal/,legitimate
http://phish-education.apwg.org/r/?paypal-service.com.ax.lt/webapps/675cc/home&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal-service.com.ax.lt/webapps/d92d5/home&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal-service.securityservicesennis.com/ecac221ab6/home&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal-case-account.info.tm/e139a6ed7d/home?cgi-bin/webscr?cmd=_send-money&cobranding=497126,legitimate
http://ibe.etd24.pl/,legitimate
http://ow.ly/OTEdF,legitimate
http://phish-education.apwg.org/r/?paypal-account-reviews.info.tm/0b1577a21f/home?cgi-bin/webscr?cmd=_send-money&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?pp-australia.turbowaste.com.au/ssl/.p/home/home/7085239f4b0cd00ff1fcfe802ded992be7b1593.html&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?pp-australia.turbowaste.com.au/ssl/.p/home/home/875320103ebe288d38fc49f689bc415b2108f21.html&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?pp-australia.turbowaste.com.au/ssl/.p/home/home/8213583dcd1665f035c7179d00b45b4014838c7.html&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?intl-limitpaaypal.uk.to/login/14623ebe56/home&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?pp-australia.turbowaste.com.au/ssl/.p/home/home/6124323331b19a06bae35ad13dc7027eb17a3e2.html&cobranding=497126&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal.com.web-informasi.com/webapps/568e08bc17/home&cobranding=497126,legitimate
http://www.ticketmaster.com/los-van-van-miami-florida-08-01-2015/event/0D004D8FC22CAA51,legitimate
http://bit.ly/13du68u,legitimate
https://twitter.com/brianjlandau,legitimate
http://twitter.com/brianjlandau,legitimate
http://www.web-informasi.com/,legitimate
http://www.gpwa.org/forum/paypal-casinoclub-208542.html,legitimate
http://phish-education.apwg.org/r/?paypal-accountinformation.com.cm3.tv/webapps/c412a/home?signup/account&cobranding=497126,legitimate
http://bikestrends.com/redirect.html,legitimate
http://phish-education.apwg.org/r/?paypal-accountinformation.com.cm3.tv/webapps/bce13/home?cgi-bin/webscr?cmd=_send-money&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal-accountinformation.com.cm3.tv/webapps/eb0df/home&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal-accountinformation.com.cm3.tv/webapps/b57b0/home?cgi-bin/webscr?cmd=_send-money&cobranding=497126,legitimate
http://www.webcreationstech.com/cgi-sys/suspendedpage.cgi,legitimate
http://goo.gl/9XCLjx?info-confirmation.php?castID=73849tyufsyu478fydfyudff/confirmationlink?idRedirectto=,legitimate
https://www.njoy.com/vaping/vaping-kits/super-vaping-kit/0?utm_campaign=tiered-vapekit-super&utm_medium=email&utm_source=promotion&utm_content=vksuper40,legitimate
https://www.njoy.com/vaping/vaping-kits/economy-vaping-kit/0?utm_campaign=tiered-vapekit-economy&utm_medium=email&utm_source=promotion&utm_content=vkecon25,legitimate
https://www.njoy.com/vaping/vaping-kits/standard-vaping-kit/0?utm_campaign=tiered-vapekit-standard&utm_medium=email&utm_source=promotion&utm_content=vkstand35,legitimate
https://www.njoy.com/vaping/vaping-kits?utm_campaign=tiered-vapekit&utm_medium=email&utm_source=promotion&utm_content=vktiered,legitimate
http://redirect.main-hosting.eu/cpu_exceeded.php?id=17&domain=chasemoorgan22015.esy.es&master=0,legitimate
http://www.interflora.co.uk/newslhigh1/content/help-terms-and-conditions/?cm_mmc=newsletter-_-newslhigh1-_-june-_-terms,legitimate
http://redirect.main-hosting.eu/cpu_exceeded.php?id=17&domain=chasemoorgani2015.esy.es&master=0,legitimate
http://www.cottonbowlstadium.com/images/hermes/hermes-birkin-replica-paypal-p-40.html,legitimate
http://paypal-au.tk/cgi-sys/suspendedpage.cgi,legitimate
http://www.ridersdeal.de/,legitimate
http://www.ridersdeal.com/,legitimate
https://www.ridersdeal.com/login/,legitimate
http://www.zupimages.net/,legitimate
http://zupimages.net/up/14/04/,legitimate
http://webarabs8.blogspot.com/2015/03/paypal.html,legitimate
http://www.webarabs.com/2015/03/paypal.html,legitimate
http://www.interflora.co.uk/newslhigh3/content/help-terms-and-conditions/?cm_mmc=newsletter-_-newslhigh3-_-may-_-terms,legitimate
http://sav.sendio.net/static/img/sav-img.png,legitimate
http://www.interflora.co.uk/newslhigh1/content/help-terms-and-conditions/?cm_mmc=newsletter-_-newslhigh1-_-may-_-terms,legitimate
http://vidboom.cf/carpeta%20sin%20tA%C3%83%C2%82%C3%82%C2%ADtulo/paypal.login/PP_V2_UPDATE_1,legitimate
http://phish-education.apwg.org/r/?paypal-service.com.ax.lt/webapps/e03c0/home&cobranding=497126,legitimate
http://importadordirectousa.com/paypal/index.php,legitimate
http://www.finbel.fi/cgi-sys/suspendedpage.cgi?,legitimate
http://www.neljahuonetta.fi/index.php?option=com_content&view=article&id=128,legitimate
http://www.europeanweb.tv,legitimate
http://www.europeanweb.tv/~sabulcom/paypal.fr.login.updates88853434534556547526535478764578567657546745674567456745674567456746575647/33f455e8ec36c3ec4ba5f2f44cfc84d6/,legitimate
http://www.buzzmygoat.com,legitimate
http://takethat.info/,legitimate
http://www.historicdecay.com,legitimate
http://los-angeles-diet.com,legitimate
http://www.immigrationrurale.ca,legitimate
http://www.tgifridaysfriends.com,legitimate
http://www.tgifridaysfriends.com/~sabulcom/paypal.fr.login.updates88853434534556547526535478764578567657546745674567456745674567456746575647/33f455e8ec36c3ec4ba5f2f44cfc84d6/,legitimate
http://ringtones4iphones.com/404.shtml,legitimate
http://www.metrovisitor.com,legitimate
http://www.ticketmaster.com/tony-bennett-lady-gaga-new-york-new-york-06-19-2015/event/1D004D58F2755C7A?c=LNSM_NewYork_RCMH_Gaga_mg_102814,legitimate
http://bit.ly/1tfhmZB,legitimate
http://gxkjs.com/images/flash/paypal.html,legitimate
http://tdtyrerecyclinglimited.co.uk/LcAuqmavId/OJNp7MW8Ax/,legitimate
http://www.interflora.co.uk/content/help-terms-and-conditions/?cm_mmc=newsletter-_-newslhighcyd-_-may-_-terms,legitimate
http://www.elamouri.com/index.php?option=com_content&task=view&id=99,legitimate
http://www.elamouri.com/extranet/files/Planning%20Bilan,legitimate
http://www.poker-guide.net/zahlungsmoeglichkeiten/paypal/,legitimate
http://s8m2.goldbar.net/uns/12b3oqdpf0e9bb1sx0zm-1ax1,legitimate
http://ssr8.supercp.com/suspended.page/,legitimate
http://vippilatesboca.com/wp-content/themes/twentyfourteen/languages/compte2.html,legitimate
http://paypal-error-81002.blogspot.ro/,legitimate
http://bodaciouspig.com/media/cms/css/PP/9be8e18a9894bdbbdeb93fbb295e210aa06ea332/,legitimate
http://www.trafficticketmichigan.com/wp-content/plugins/audit-trail/*www.paypal.com/*au/7181ff4f8598c872b35a6d85b4b6407f/webscr/cmd=_account.php?cmd=_account,legitimate
http://www.ticketmaster.com/brian-regan-new-york-new-york-09-26-2015/event/3C004E69E03E101F?c=LNSM_NewYork_RCMH_BrianRegan_mg_031715,legitimate
http://bit.ly/19wPdGW,legitimate
https://www.getmyperks.com/m/mySettings,legitimate
http://uk.linkedin.com/in/mrrichjames,legitimate
http://blogofolie.com/cgi-sys/suspendedpage.cgi,legitimate
http://ejrlegacy.com/cgi-sys/suspendedpage.cgi,legitimate
http://turn2people.com/cgi-sys/suspendedpage.cgi,legitimate
http://urlquery.net/report.php?id=1427433082900,legitimate
http://floridapace.gov/paypal/secure/account/webapps/mpp/update/recover/,legitimate
http://daten-abgleich.de/sess/log/in/,legitimate
http://www.dailykos.com/story/2013/08/07/1229087/-15-things-everyone-would-know-if-there-were-a-liberal-media?detail=email,legitimate
http://bizopmail.com/tl.php?p=122/11v/rs/3exi/s1/rs//http%3A%2F%2Fcreatemynewaccount.com%2Foffers%2Fsplitituplola%2F,legitimate
http://www.saldosexchange.com/,legitimate
http://www.updatedatasecurity.com/cgi-sys/suspendedpage.cgi,legitimate
http://www.propertymanagementincharleston.com,legitimate
http://cvsresearch.com/Pages/Dashboard.aspx,legitimate
http://www.jiwantamang.com.np/,legitimate
http://www.seophalanx.com,legitimate
http://tours-78-94.wellhello.com/mf_variations/index_nodating.php?t=22038&aid=102903&sid=b2NoZXJldGtvXzQyX19fVVM&utm_medium=affiliate&utm_campaign=102903,legitimate
http://www.yourphp.cn/wvw/1.htm,legitimate
http://www.compartgroup.com/images/hermes/hermes-birkin-replica-paypal-p-15.html,legitimate
https://ascheflocke.wordpress.com/2011/05/09/anatol-wiecki-lasst-eintrage-in-foren-und-blogs-loschen/#comment-23,legitimate
http://veggieheadonline.com,legitimate
http://74urist.ru/,legitimate
https://subscription.people.com/storefront/subscribe-to-people/site/pe-10for10aa0914.html?fpa_AcxiomFinderNumber=120844006165&emaildiff=qrxwikLxpLw%3D&accnum=9jJSVA6jAZE92hkk&link=1027307&fpa_oc=Email%3A+CH335+PE+VDay+2015,legitimate
https://subscription.people.com/storefront/subscribe-to-people/site/pe-10for10aa0914.html?fpa_AcxiomFinderNumber=120835727258&link=1027307&fpa_oc=Email%3A+CH335+PE+VDay+2015,legitimate
https://subscription.people.com/storefront/subscribe-to-people/site/pe-10for10aa0914.html?fpa_AcxiomFinderNumber=120840120683&link=1027307&fpa_oc=Email%3A+CH335+PE+VDay+2015,legitimate
http://www.britishgas.co.uk/blog,legitimate
http://www.amfam.com/payments/pay-now.asp,legitimate
http://www.larryscashmachine.com/indexstatic.php?clickID=105644280&affname=GenStar&S1=,legitimate
http://dawhois.com/ip/211.219.1.255.html,legitimate
http://888webhost.com/404-error.html?paypalaccounts.tk,legitimate
http://www.kingmusik.org,legitimate
https://plus.google.com/+paypal/posts,legitimate
http://vk.com/widget_community.php?app=0&width=250px&_ver=1&gid=43706795&mode=0&color1=&color2=&color3=&class_name=&height=290&url=http://1happy-blog.ru/share42/us/paypal/&14b44cca6ff,legitimate
https://www.navyfederal.org/vendors/vendorMain.php?var1=NCUA,legitimate
"http://www.veetireco.uk/magmi/plugins/extra/general/remoteagent/Pool=1/resolutioncenter.php?cmd=_account#,1,1",legitimate
http://www.blackcat.hostings.pl/,legitimate
http://notavailable.goneo.de/,legitimate
http://www.izidress.de/duchesse-linie-schulterfrei-herz-ausschnitt-organza-brautkleider-iziwd3187.html?izisrccid=4,legitimate
http://foaseguros.cl/fseg/wp-content/plugins/akismet/ppzaz/,legitimate
http://order.besthealthy-slimways2015.net/?49/11,legitimate
https://www.virustotal.com/en/url/9675788b4632284d34be1de0d1b86bcd6d8359ab6c7e89a2e720d72c56095627/analysis/1421883797/,legitimate
http://www.markdbd.com,legitimate
http://www.blanc-cerise.com/paiement?utm_source=Emailing_Janv/Email-PRM&utm_medium=baseadme2277&utm_campaign=campagnesoldes2emdemAH15,legitimate
https://www.virustotal.com/pt/url/ab909f89cc86adf052ba41dc3153a82a8538e8699d94f4e4e022fb485f6e9f62/analysis/,legitimate
http://bongacams.com?bcs=b3JpYzBmODkxMTc4NWU3ZDQ0NTY0OTRiZGRlNGVkZmY3YzBhOjoxNzI5ODM6Ojo6YjJOb1pYSmxkR3R2WHpReVgxOWZWVk06Ojo6NTIzODo6MDo6MA~~,legitimate
http://bongacams.com?bcs=bGVnbzBmODkxMTc4NWU3ZDQ0NTY0OTRiZGRlNGVkZmY3YzBhOjoxNzI5ODM6Ojo6YjJOb1pYSmxkR3R2WHpReVgxOWZWVk06Ojo6NTIzODo6MDo6MA~~,legitimate
http://whub37.webhostinghub.com/unavailable.html?https:/www.paypal.com/uk/cgi-bin/webscr?cmd=_view-a-trans&id=1L0814093R536854P,legitimate
http://phish-education.apwg.org/r/?paypal.com.wpg.im/43c0cd147c/home&cobranding=497126,legitimate
http://www.kizihot.org,legitimate
http://phish-education.apwg.org/r/?paypal.com.webapps-paypal.info.tm/db5f8c4b35/home&cobranding=497126,legitimate
http://sr6.supercp.com/suspended.page/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=17fcf7f8e47e3517cac1221f81139d85,legitimate
http://sr6.supercp.com/suspended.page/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=17fcf7f8e47e3517cac1221f81139d85,legitimate
http://paypalsafe.com/cgi-sys/suspendedpage.cgi,legitimate
http://phish-education.apwg.org/r/?webapps-paypal.info.tm/76321b1225/&cobranding=497126,legitimate
http://www.ljm.lu/,legitimate
http://phish-education.apwg.org/r/?webapps-paypal.info.tm/23d47b04db/home&cobranding=497126,legitimate
http://mugstoria.com/css/gb/index.php,legitimate
http://actv20.org/mailman/listinfo/news_actv20.org,legitimate
http://dev.actionresume.com/,legitimate
http://account.confirm.pellethellas.gr/cgi-sys/suspendedpage.cgi,legitimate
http://drfarinam.com/cgi-sys/suspendedpage.cgi?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=17a9f7754f7321be7a0c256d16bbc16c,legitimate
http://redirect.main-hosting.com/error404.php/25?domain=pa.ypal.hostyd.net,legitimate
http://colorfulgrandmaof5.com/cgi-sys/suspendedpage.cgi,legitimate
http://accounts-update.al-bayan.info/cgi-sys/suspendedpage.cgi,legitimate
http://paypal-servicess.us.to/cgi-sys/suspendedpage.cgi,legitimate
https://u1581721.ct.sendgrid.net/wf/click?upn=Gh1cF0nIaprK9Dhn6zni0aa1zFFxVDN86eytZQLQcrUiDhKSmu4DXrfuDdTQWV27_ueWUb8KjXOkWPFQkpSw7IuB3G20yJeqpRdOUwAgNTUAp6JjFoBgN0WG36wKKw9J33eBkGJay-2BswkpHWBmdobb4Ujq06myhP7zwVgDZSxmRShIqGdDQ6DPq9zsAKlsuUExSk2VDgOyZ1ylIfPj8M3ZXL5aNvCvgWEfs8ph2MkBift8B2RT5ff8fuXr5B3LT-2F-2F7GSakKFqiAl-2FMHKoqjl01ofPvD0rcEm9tX-2BygKMSYbOFWA9tc8mQg-2BEx-2Fk-2BMz0-2BQFOWGYNg9THNzjHU-2Bwpf-2B4YTKEz-2F4Bdua9FM0azf1pRpk0U7UxPdOxctMebcyKu-2B0QjM3kLCMsPwu05TPDCJIJUpIu0NdXQGP3EGImRV9NsJ8A55Dr0L9Idjp5lOq2TV9D36ZJIHf20lqklnKxZETGA-3D-3D,legitimate
http://dongphuccaocap.net/mailman/listinfo/news_dongphuccaocap.net,legitimate
http://www.employstrat.com,legitimate
http://whub37.webhostinghub.com/unavailable.html?https:/www.paypal.com/uk/cgi-bin/webscr?cmd=_view_a_trans&id=5RF3S6y0K349,legitimate
https://3c.gmx.net/mail/client/dereferrer?redirectUrl=http://www.paypal.com/de/help,legitimate
https://3c.gmx.net/mail/client/dereferrer?redirectUrl=https://www.paypal.com/webapps/mch/cmd/?v=3.0&t=1405448131&fdata=JA0MW3EHWVZLQFhCFUFeWV1gfVhzZ1dkFSAtUmt-XFteV3Ngfl0hMUlWYwllX35APhIBAn4GW1dNR1hWXRkEDlNse1pwYFZkBjkgC2QYOlhfV2E7MFN1Bi00AX0cSA4rEC0kQCBWHVtIVggeSREZV19he1p1Zl52Rnl5X2luCQgEA3ppbgV4Y1ITJVQ4DHZXYVRbQDUKXkhJVg4SQRgEDlNnf112ZV50RW89CCshDlRfXnRgaRQrJhMOMQVjUX9eYEIJBTdeCVtJVgwTWRsYB1Nlbx4iJVMqAj05HHx7K0xfIWJqHkU.IloXNEEhCSdIMgsFQ3FxAB8YEw4fWBsZT1wTIQUoNEtwRSEmAjw&cks=MzRjYzE2MjQyZGExN2EwNzExYWVjODUzYjI5YmFkZGQ&e=1.0,legitimate
http://whub37.webhostinghub.com/unavailable.html?cmd=_account&country.x=GB&locale.x=en_GB/5RF3S6y0K349/PayPal.co.uk/dispute_centre/sotmks/npsw&st.payment.decline.centre/ipoi/secure-codes.paypal.account4738154login.complete-,legitimate
https://www.gogvo.com/404.html,legitimate
http://www.northsidesocial.com/,legitimate
http://landing.zalando-prive.fr/r/link/6cca2II70dce2ed0II16c6e0II62e305II70dce2eddII4,legitimate
http://geniusrainwear.com/cgi-sys/suspendedpage.cgi,legitimate
http://hotelgujrat.com/cgi-sys/suspendedpage.cgi,legitimate
http://girijashankarengg.com/cgi-sys/suspendedpage.cgi,legitimate
http://g5resources.com/cgi-sys/suspendedpage.cgi,legitimate
http://rajatjainworld.com/cgi-sys/suspendedpage.cgi,legitimate
http://precisioncreators.com/cgi-sys/suspendedpage.cgi,legitimate
http://blog.orangevoicebpo.com/cgi-sys/suspendedpage.cgi,legitimate
http://globaltranslation-me.com/cgi-sys/suspendedpage.cgi,legitimate
http://hotelpresidentnagpur.com/cgi-sys/suspendedpage.cgi,legitimate
http://doctorseeds.com/cgi-sys/suspendedpage.cgi,legitimate
http://cardexpress.kz/language/ru-RU/uk/34a4f8226dc48c8f38c1596a5ae31ef3/,legitimate
http://www.interflora.co.uk/content/help-terms-and-conditions/?cm_mmc=newsletter-_-newslhighcyd-_-january-_-terms,legitimate
http://www.heliopark.ru/themes/19581960/fouad/index.php/2014123010/cgi-bin/webscr,legitimate
http://www.heliopark.ru/,legitimate
http://www.heliopark.ru/themes/19581960/fouad/index.php/2014123010/cgi-bin/webscr/redirect,legitimate
http://www.philippart.ch/~kaiser/cli/.dd/f4683a36ac728f009308d0c08f71744e/webscrm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,legitimate
http://binsack.ch/~kaiser/cli/.dd/f4683a36ac728f009308d0c08f71744e/webscrm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,legitimate
http://inc-paypal.com/cgi-sys/suspendedpage.cgi?action=billing_login=true&_&SESSION=b5bc843f7795ae5ae856f23c6e2865c5FpG7mo2DssMkja2121545487KJJ62f065df075369fe6a0f431f04bffc88HHG5548782121548LLOpm54548,legitimate
http://fbyasoc.com.ar/verifier/ppl/index.html,legitimate
http://bpratm.co.id/cgi-sys/suspendedpage.cgi,legitimate
http://www.codersa.com/cgi-sys/suspendedpage.cgi,legitimate
http://box1098.bluehost.com/suspended.page/disabled.cgi/oneworldconnected.us?6f6e65776f726c64636f6e6e65637465642e7573,legitimate
http://box1098.bluehost.com/suspended.page/disabled.cgi/oneworldconnected.us,legitimate
http://gator1382.hostgator.com/cgi-sys/suspendedpage.cgi?cmd=_home&dispatch=613fcf8690df4a63f3ed7c938a031deb613fcf8690df4a63f3ed7c938a031deb,legitimate
http://gator1669.hostgator.com/cgi-sys/suspendedpage.cgi?cmd=_home&dispatch=613fcf8690df4a63f3ed7c938a031deb613fcf8690df4a63f3ed7c938a031deb,legitimate
http://purepunjabisuits.com/cgi-sys/suspendedpage.cgi,legitimate
http://paypatt.com/cgi-sys/suspendedpage.cgi,legitimate
http://paypatj.com/cgi-sys/suspendedpage.cgi,legitimate
https://paypatt.com/cgi-sys/suspendedpage.cgi,legitimate
http://kumharprajapati.com/cgi-sys/suspendedpage.cgi,legitimate
http://dsfashionbabies.com/cgi-sys/suspendedpage.cgi,legitimate
http://paypal-updatte.9electric.in/cgi-sys/suspendedpage.cgi,legitimate
http://www.udhindia.com/cgi-sys/suspendedpage.cgi,legitimate
http://gator4193.hostgator.com/cgi-sys/suspendedpage.cgi,legitimate
http://phish-education.apwg.org/r/?mailerx.us.to/james-dot.info.tm.chickenkiller.com/cgi-bin/156cd5da7a178182dc16e94f07c94820/&cobranding=497126,legitimate
http://192.185.96.244/~secnet/account-ppl/28495982b63be7a8aaa2f1890ad0ac3a/?cmd=_home&dispatch=dde4566f4f572f80d127d53bb1f6cf79dde4566f4f572f80d127d53bb1f6cf79,legitimate
http://amazoninc.me/,legitimate
http://url-ok.com/c88d40,legitimate
http://www.mccormick.com/Recipes/Christmas-Drinks?utm_medium=banner-ads&utm_source=allrecipes&utm_term=Copy_static&utm_content=DEC&utm_campaign=Holiday2014,legitimate
http://lyris85.allrecipes.com/t/158079823/11890861/69274/0/,legitimate
http://www.mccormick.com/recipes/Christmas?utm_medium=banner-ads&utm_source=allrecipes&utm_term=MCK_PeppermintBars_300x250_static&utm_content=DEC&utm_campaign=Holiday2014#!/all/Peppermint-Bars,legitimate
http://lyris85.allrecipes.com/t/158079823/11890861/68607/0/,legitimate
http://www.mccormick.com/Recipes/Dessert/Red-Velvet-Cupcakes?utm_medium=banner-ads&utm_source=allrecipes&utm_term=Copy_static&utm_content=DEC&utm_campaign=Holiday2014,legitimate
http://lyris85.allrecipes.com/t/158079823/11890861/69271/0/,legitimate
http://www.abc1.net/cgi-sys/suspendedpage.cgi?webapps/accountrecovery/passwordrecovery,legitimate
http://paypal.com-intl-service.com/cgi-sys/suspendedpage.cgi,legitimate
http://phish-education.apwg.org/r/?my-apps-paypal.us.to/c94a1db8c18b15433d1a68ae6372fe75/&cobranding=497126,legitimate
http://pplsecurityupdate.a0001.net/aa5f05a00fb37659139807042796dcc2/?cmd=_home&dispatch=72c9f4fe143c277340a2ad325a29184f72c9f4fe143c277340a2ad325a29184f,legitimate
http://ay.gy/suspended,legitimate
https://www.oxito.com/suspendu/,legitimate
http://shreenathtechno.com/cgi-sys/suspendedpage.cgi,legitimate
http://www.garrettpawuk.com/OPmKZ/wp-content/themes/photocrati-theme/admin/scripts/update-service/,legitimate
http://paypalfox.eb2a.com/10d5df620c928cd8dcb4e1e488ce8cf9/?cmd=_home&dispatch=3a807aae858a569c57880f34bcfe99d53a807aae858a569c57880f34bcfe99d5,legitimate
http://www.proal.co.cr/cgi-sys/suspendedpage.cgi,legitimate
http://107.158.13.253/cgi-sys/suspendedpage.cgi?,legitimate
http://www.passkontrol.net,legitimate
https://www.google.com/url?q=https%3A%2F%2Fwww.paypal.com%2Fuk&sa=D&sntz=1&usg=AFQjCNGPGSDimwb92fsHnRHW8UOg6oV9HQ,legitimate
http://bit.ly/1ryAXhN,legitimate
http://www.ticketmaster.com/ricardo-arjona-miami-florida-02-27-2015/event/0D004D4ACBBC7B97,legitimate
https://www.mrlidsale.com/?MID=4902507,legitimate
http://skinbyelizabeth.com,legitimate
http://skinbyelizabeth.com/~sewaalphardbdg/xcvvcxxcv/us/secure-code235/webapps/mpp/login.php,legitimate
http://phish-education.apwg.org/r/?check-validate.us.to/V3/page/cb88abac4fc5beaac94d62d7e0faef98/&cobranding=497126,legitimate
http://isuzu-id.com/,legitimate
http://phish-education.apwg.org/r/?paypal-access-login.ldtp.com/cgi-bin-apps-3oiodnowefwefweho2ih669iferfre.com/login/access/eff1a853da/home&cobranding=497126,legitimate
http://phish-education.apwg.org/r/?paypal-access-login.ldtp.com/cgi-bin-apps-3oiodnowefwefweho2ih669iferfre.com/login/access/a587498637/home&cobranding=497126,legitimate
http://www.aliexpress.com/,legitimate
http://nyivp.org/PayPal/secure/login.php,legitimate
https://mail.ru,legitimate
http://phish-education.apwg.org/r/?ceschibakupay.us.to/a/47016cf8a69e87bce9f0ab7f8e77d5fb/&cobranding=497126,legitimate
http://demoing.eu5.org/,legitimate
http://datvietfoods.com/vt/Y2BrMX9GDC,legitimate
http://bit.ly/10ruJu2,legitimate
http://end.ai/error/?errorCode=500&eventId=1715,legitimate
http://end.ai/error/?errorCode=500&eventId=1713,legitimate
http://www.soofies.nl/login/,legitimate
http://www.soofies.nl/login/auth/?7777772e736f6f666965732e6e6c,legitimate
http://www.lisolo.net/wp-login.php,legitimate
http://is.ss5.gmsend.com/rwcode/subscribe.aspx?Mode=unsubscribe&SiteID=16371,legitimate
http://is.ss5.gmsend.com/RWCode/subscribe.asp?Mode=unsubscribe&SiteID=16371,legitimate
https://th3h.com/API.php,legitimate
http://humaniinc.org/Confirm-my-account,legitimate
http://richiesta.hop.ru/,legitimate
http://www.seemandhrabreakingnews.com/wp-content/themes/globalnews/plagtmains.php/1up,legitimate
http://www.galatoiresbistro.com/gift-cards,legitimate
http://chartered-tci.com/,legitimate
http://www.beautytime.ru/index.php?a88ba3ef3d45c1b8ad,legitimate
http://thetreasurechest.com.au/cart2cart/Update-Account/index.php,legitimate
http://eghtesademovalled.ir/cgi-sys/suspendedpage.cgi,legitimate
https://support.riotgames.com/access/unauthenticated?return_to=https%3A%2F%2Fsupport.riotgames.com%2Frequests%2F14699088%2Fsatisfaction%2Fnew%2FEqIk2s7jXG8RaTV0yPXJPxSVa%3Flocale%3D16%26intention%3D16,legitimate
https://support.riotgames.com/requests/14699088/satisfaction/new/EqIk2s7jXG8RaTV0yPXJPxSVa?locale=16&intention=16,legitimate
